time,hex_id,num_vehicles,avg_speed,avg_sin,avg_cos,weather,label
2127,3_3,3,4.4366666666666665,0.0795775574427094,-0.7532170590639012,1.0,1
2127,3_4,12,9.236666666666666,0.12156260615235966,0.3114026844588698,1.0,3
2127,4_2,4,9.1,-0.1988968866335726,-0.45910071447824397,1.0,1
2127,4_3,4,8.57,-0.6161414073024876,0.4807743425457993,1.0,1
2127,4_4,9,8.415555555555557,0.39373649021248075,0.0868067186961332,1.0,2
2127,4_5,1,13.89,0.9950901784711764,0.09897240378106507,1.0,1
2127,5_2,1,13.89,-0.3472630154286188,-0.937767774086646,1.0,1
2127,5_3,4,10.4175,0.673429797517727,0.2718839494031044,1.0,1
2127,5_4,2,2.6,0.28798237734657905,-0.6462118453090382,1.0,1
2127,6_4,2,13.89,-0.9658437155506776,0.1570380847396275,1.0,1
2128,0_1,2,6.97,0.013332363333172392,0.031401460503275636,1.0,1
2128,0_3,2,5.2,-0.9598558931068455,0.27052651653584403,1.0,1
2128,1_1,3,9.26,0.742152597430619,0.0676072685776226,1.0,1
2128,1_2,1,13.0,-0.9325130195880528,0.3611363569329069,1.0,1
2128,1_3,1,0.0,-0.9291970903653602,0.36958458741747957,1.0,1
2128,1_4,4,4.385,-0.622283028199573,0.4590157307120365,1.0,1
2128,1_5,2,13.89,-0.055766136565560565,0.8988942354250329,1.0,1
2128,2_1,2,9.1,0.6875853198049129,0.6057615703554775,1.0,1
2128,2_2,3,9.26,0.12635783749459673,0.3085564516896544,1.0,1
2128,2_3,9,7.807777777777777,0.03251913069927843,0.4641075130290052,1.0,2
2128,2_4,7,7.981428571428572,0.42215609308217644,0.3005355830627844,1.0,2
2128,2_5,3,8.096666666666666,-0.48553894107694134,0.5441327037512277,1.0,1
2128,3_1,1,13.89,-0.3578790788750964,-0.9337679395350391,1.0,1
2128,3_2,8,1.545,0.009964691138378244,0.38172559691527885,1.0,2
2128,3_3,3,4.706666666666666,0.07692976407485948,-0.7636070449747131,1.0,1
2128,3_4,11,10.668181818181818,0.06800861633176397,0.36184401671878486,1.0,3
2128,4_2,4,9.75,-0.19137431156147228,-0.46190468851378325,1.0,1
2128,4_3,4,9.22,-0.555212525415947,0.4405149534351492,1.0,1
2128,4_4,10,8.203,0.3909960807295553,0.17117257316917917,1.0,2
2128,5_2,1,13.89,-0.36747535658823355,-0.930033258706564,1.0,1
2128,5_3,4,10.1475,0.641470482705976,0.2866084972091111,1.0,1
2128,5_4,2,3.9,0.28798237734657905,-0.6462118453090382,1.0,1
2128,6_4,2,13.89,-0.9650840616451095,0.14423277939894505,1.0,1
